image_name,height,shoulder_width,hip_width,torso_length,left_upper_arm,right_upper_arm,left_forearm,right_forearm,left_arm,right_arm,left_thigh,right_thigh,left_calf,right_calf,left_leg,right_leg,shoulder_hip_ratio,torso_leg_ratio,shoulder_height_ratio,hip_height_ratio,torso_height_ratio,arm_height_ratio,leg_height_ratio,arm_leg_ratio,shoulder_arm_ratio,hip_leg_ratio,left_right_arm_ratio,left_right_leg_ratio,arm_symmetry,leg_symmetry,shoulder_level_diff,hip_level_diff,knee_level_diff,ankle_level_diff,left_elbow_angle,right_elbow_angle,left_knee_angle,right_knee_angle,avg_visibility,min_visibility,max_visibility,visible_landmarks,pose_score,body_shape,confidence
080362.jpg,2.0324109701799893,0.31390231979426636,0.27658717949280703,0.2190061669877598,0.13982883730609805,0.21659679322158795,0.21317064580673517,0.14232787291610877,0.35299948311283325,0.35892466613769675,0.25943472723376976,0.21703484001444368,0.26833883359056904,0.3005486544421851,0.5277735608243387,0.5175834944566288,1.1349127619359876,0.41900739251029606,0.31390231979426636,0.27658717949280703,0.2190061669877598,0.35596207462526497,0.5226785276404837,0.6810344328323125,0.8818420336625002,0.5291726460266093,0.9834918477779111,1.0196877730392229,0.012042406980056874,0.02071040267259594,0.03784441947937017,0.0243796706199646,0.06965559720993042,0.0470545291900637,79.5355346222426,165.08037754729807,164.37480496109794,86.9451628542609,0.5359882539081754,0.0069958176463842,0.9999682903289796,16,8.575812062530806,Inverted Triangle,0.7
099503.jpg,1.6183480246209947,0.17451664098891836,0.11141358514640168,0.25774915284818406,0.20218426882612606,0.14467151197375253,0.3268282186160092,0.17178131702609975,0.5290124874421352,0.3164528289998523,0.19009710138893998,0.20337021844377318,0.24871898616305108,0.24893851915224216,0.4388160875519911,0.45230873759601536,1.5663856500048614,0.5784804677736919,0.17451664098891836,0.11141358514640168,0.25774915284818406,0.4227326582209937,0.4455624125740032,0.9487619383755409,0.41282980530377084,0.2500515797613361,1.6716946064728724,0.9701693800660659,0.34399550335418194,0.02183580354564907,0.03674018383026123,0.009307622909545898,0.026393771171569602,0.01562821865081787,113.74180690993543,142.29635334426635,103.02269128759279,94.30487524365374,0.7552474667177056,0.0048415050841867,0.9999659061431884,25,18.88118666794264,Inverted Triangle,0.7
139291.jpg,0.8132659860368523,0.6850819277861989,0.48787314210052796,0.2277486124609695,0.23593792028873456,0.16207174183315817,0.14002236377412103,0.15166616759888465,0.3759602840628556,0.3137379094320428,0.20539920346030405,0.20255656989320964,0.23261482636969597,0.24803887550758838,0.43801402983,0.45059544540079804,1.4042214433788927,0.5125955074962857,0.6850819277861989,0.48787314210052796,0.2277486124609695,0.34484909674744924,0.444304737615399,0.7761544443533686,1.9866136644919785,1.0980597342242224,1.1983259681415401,0.9720782451327108,0.050603340857682366,0.010232037339924505,0.003242999315261841,0.0001678466796875,0.0033966898918151855,0.042283475399017334,154.860128944351,69.1552600339212,122.55854690342755,155.60524339969507,0.6449603768079682,0.0015802469570189,0.9999992847442628,20,12.899207536159365,Inverted Triangle,0.7
182645.jpg,0.901876134617792,0.28607569453473,0.2031504193913388,0.27824532219189596,0.13154521768346078,0.142757008458176,0.16744434330191363,0.16962317487091458,0.29898956098537444,0.3123801833290906,0.22889021473407903,0.20176602207112304,0.3440339754263499,0.24198144738547625,0.5729241901604288,0.4437474694565993,1.4081964260366504,0.5473651587705488,0.28607569453473,0.2031504193913388,0.27824532219189596,0.3056848721572325,0.5083358298085141,0.60134433622824,0.9358516583299669,0.3996382066317534,0.957133572939839,1.291104129251747,0.012076682719477372,0.11650140155097188,0.047882646322250394,0.024310767650604304,0.03267407417297363,0.09446471929550171,42.12720269729959,152.28028177067523,159.88494172735682,164.2867173198723,0.8098082881082188,0.1682123690843582,0.9999788999557496,28,22.674632067030128,Inverted Triangle,0.7
125700.jpg,0.9226368403881647,0.31893671177945826,0.1856515292718634,0.2346127373840581,0.11744834927220367,0.10228358731946005,0.16774856746463296,0.22004852255051768,0.2851969167368366,0.32233210986997773,0.1823222323521285,0.167165514758792,0.21806828247713575,0.26962623360069937,0.40039051482926424,0.4367917483594914,1.7179320473704012,0.5604818632693871,0.31893671177945826,0.1856515292718634,0.2346127373840581,0.30376451330340715,0.41859113159437783,0.7256831078728163,1.0499472381123622,0.44351519958087166,0.8847921383069136,0.9166622683076239,0.03426229725956559,0.0335851190905605,0.008361905813217219,0.0003071427345275879,0.007618129253387451,0.02515864372253418,120.07502354254518,79.65724720163736,127.14214734210391,114.49527770693267,0.9301345944404602,0.4825764894485473,0.999984622001648,32,29.764307022094727,Inverted Triangle,0.72
054191.jpg,0.8159076181965659,0.2713558322557369,0.1603182909296824,0.2400734269683571,0.1348371894267896,0.13361048242941176,0.16900634504300466,0.24383476385214592,0.30384353446979423,0.3774452462815577,0.20651121355467733,0.19776190031498103,0.23428428444978366,0.28538746301637413,0.44079549800446094,0.48314936333135516,1.692606817863078,0.5196704630647873,0.2713558322557369,0.1603182909296824,0.2400734269683571,0.34064439037567595,0.46197243066790805,0.737369521993295,0.796595628527671,0.34702999635259246,0.8050002946470817,0.9123379465205941,0.06005219737952594,0.034556841380284364,0.010249286890029907,0.004864335060119629,0.0014516115188598633,0.019070923328399658,121.16772812785611,107.98193036444975,151.63287263818577,124.8878130638992,0.8777495880018581,0.1966596692800521,0.999975323677063,31,27.2102372280576,Inverted Triangle,0.7
087038.jpg,1.1595278069389243,0.2658464552444058,0.13928034908407,0.31467436399067217,0.2410786573084427,0.17873013787060582,0.3186515957299201,0.14052984219140752,0.5597302530383628,0.31925998006201334,0.20382296671092648,0.21530777793914996,0.2500575330035977,0.24520023222782303,0.45388049971452415,0.460508010166973,1.9087147396790354,0.6882727868736087,0.2658464552444058,0.13928034908407,0.31467436399067217,0.439495116550188,0.4571942549407485,0.9612874873223106,0.6048905783781275,0.30464151195889466,1.7532114514623482,0.9856082623838707,0.27883196825827095,0.007684782660392853,0.0087282359600067,0.010636717081070002,0.0006352066993713379,0.015778839588165283,108.12609750008637,132.60950010271364,141.15743809558458,147.19295717191287,0.672353445128961,0.1849758476018905,0.9998776912689208,24,16.136482683095064,Inverted Triangle,0.91
122561.jpg,2.2652147204036037,0.19198798488402194,0.09719335607271438,0.3093398972699022,0.19041851198030355,0.11843380764227819,0.27697040704360015,0.12208211128789051,0.4673889190239037,0.24051591893016872,0.1598264237040205,0.17240485354814203,0.3579912167491807,0.30455421892832174,0.5178176404532012,0.4769590724764638,1.975320049041086,0.6219283046119594,0.19198798488402194,0.09719335607271438,0.3093398972699022,0.3539524189770362,0.49738835646483254,0.7116218431262417,0.5424118457472041,0.19540738099201238,1.9432764413386094,1.085664725412585,0.5139160594744567,0.09255342963551705,0.006868571043014499,6.645917892456055e-05,0.034887313842773326,9.38177108762428e-05,118.58380790109861,144.61901756760986,113.8285372121552,136.3071570727635,0.6249226642151674,0.0428215377032756,0.9997851252555848,22,13.748298612733683,Inverted Triangle,0.95
057966.jpg,1.5546573369805134,0.1976531150398602,0.10691244471012806,0.19134024076062514,0.11679225592027327,0.20981958131405162,0.24465316840830267,0.31048884724047715,0.36144542432857596,0.5203084285545289,0.16898568788876417,0.18850954445801357,0.3394511160470939,0.3138033520604353,0.5084368039358581,0.5023128965184488,1.8487381480776863,0.37861053171645254,0.1976531150398602,0.10691244471012806,0.19134024076062514,0.4408769264415524,0.5053748502271534,0.8723760714317088,0.44831812051307995,0.21155078188412732,0.6946753204300555,1.0121914198497675,0.24697753509464393,0.009520577597464608,0.024618357419967707,0.0012104511260986328,0.004869341850280762,0.009350419044494296,102.83134644908779,129.1496141045782,124.10738932123347,134.97307582132268,0.7494565201076594,0.0216009318828582,0.9999622106552124,25,18.736413002691485,Inverted Triangle,0.85
187388.jpg,1.0114213702661385,0.2669988454168142,0.15198705945547902,0.2311563702204054,0.158464567899453,0.14442818543978228,0.11237717147043118,0.162802201703163,0.2708417393698842,0.30723038714294526,0.24737072368051807,0.23880091676056342,0.19759044159274416,0.17856835537453022,0.44496116527326224,0.4173692721350936,1.7567209101444923,0.5361201696999627,0.2669988454168142,0.15198705945547902,0.2311563702204054,0.2890360632564148,0.43116521870417795,0.6703603415068647,0.9237561652642267,0.35250306115196456,0.8815590862887839,1.0661090669109865,0.036804255992761326,0.02790703036604336,0.01624518632888794,0.003186941146850586,0.02840787172317505,0.023614466190338024,133.2329187298001,144.16453470526193,161.58127322073912,144.13923676287234,0.7941132582949869,0.0415452904999256,0.999990940093994,27,21.441057973964647,Inverted Triangle,0.76
046620.jpg,1.4300024215888474,0.2957179093805975,0.1642844934303256,0.40658263987714255,0.2626079984916188,0.11497275592955468,0.25628368831436016,0.19970770502196747,0.518891686805979,0.31468046095152213,0.258776418660099,0.2885637841312764,0.2092635685365433,0.2446523914768201,0.4680399871966423,0.5332161756080965,1.8000354336912137,0.8121450932960355,0.2957179093805975,0.1642844934303256,0.40658263987714255,0.41678607387875055,0.5006280814023694,0.832526359111221,0.7095196502813729,0.32815676853389564,1.6489479049222457,0.8777677958904281,0.29202254748750034,0.09320210725831046,0.11002799868583679,0.060902863740921076,0.04524034261703491,0.02657616138458252,155.4877270642608,113.5376727004437,139.58989688678483,130.14578097756754,0.5123924913279938,0.0575319230556488,0.999849796295166,16,8.1982798612479,Inverted Triangle,0.8
057628.jpg,2.9989553507749243,0.18367834479715606,0.12618536485648854,0.2529432944230871,0.24530079707305552,0.1811190680089941,0.32968728548303994,0.20757844892637478,0.5749880825560955,0.3886975169353689,0.16183520071030666,0.1806434891833407,0.20321882493257137,0.27346070253875815,0.36505402564287803,0.45410419172209887,1.4556232016767923,0.6175688385004332,0.18367834479715606,0.12618536485648854,0.2529432944230871,0.4818427997457322,0.4095791086824884,1.1764340258850057,0.381199729235516,0.3080854520690635,1.4792687308360197,0.8038992643042647,0.558677088567165,0.26705747205067487,0.14615640044212347,0.07871407270431519,0.07026207447052002,0.07055282592773438,135.10673519739566,175.73058671854508,141.6822590502338,170.99036705037886,0.6259524387617906,0.0301747061312198,0.9999983310699464,20,12.519048775235813,Inverted Triangle,0.7
007772.jpg,0.8012858320517497,0.4737830810196683,0.3165405716006494,0.30522130524818303,0.3417045786160283,0.26518691056628535,0.2591194839864462,0.19692192254409427,0.6008240626024746,0.46210883311037965,0.2506662167190179,0.2648370935010719,0.2758268545018328,0.25519448769229547,0.5264930712208508,0.5200315811933673,1.4967530974746504,0.5833045682088249,0.4737830810196683,0.3165405716006494,0.30522130524818303,0.531466447856427,0.523262326207109,1.0156787929083029,0.8914637658324169,0.6049366746792346,1.3001787015375257,1.0124251877408206,0.11115054808182268,0.005177500412966107,0.030630290508270208,0.01444455981254572,0.12320291996002197,0.13870763778686523,132.35930728994657,73.75990390930747,107.95436556215859,164.99787507235592,0.7839351921257648,0.0097497450187802,0.9999940395355223,26,20.382314995269883,Inverted Triangle,0.7
067878.jpg,1.2200904375647417,0.2691893429440613,0.14624985835580467,0.2658323596932584,0.18600809981783725,0.17025571357098118,0.13789933940856813,0.12038673800689144,0.3239074392264054,0.2906424515778726,0.22462881707219293,0.19781929651165614,0.3506451341586268,0.32317747778623757,0.5752739512308197,0.5209967742978938,1.8406126745720512,0.4849757518883884,0.2691893429440613,0.14624985835580467,0.2658323596932584,0.307274945402139,0.5481353627643567,0.560582232557465,0.8760536678047928,0.2668133973663682,1.1144532998119856,1.1041794874950446,0.04058629333568409,0.0662230645538725,0.0756493508815766,0.039999186992645264,0.04872262477874756,0.04334503412246704,147.64190533923795,56.614966727244266,132.81708805779886,127.20143707055135,0.7629624447136214,0.1494355946779251,0.9999880790710448,24,18.311098673126914,Inverted Triangle,0.84
132749.jpg,1.0742814287247895,0.2489239809060612,0.184089791540335,0.2082012965695352,0.2281343063518806,0.2167724156346431,0.446564855625938,0.27083577998252173,0.6746991619778185,0.4876081956171649,0.19328592603193123,0.134982528642331,0.34106337278886,0.2509297064160653,0.5343492988207912,0.38591223505839634,1.3521878580188447,0.45248288427726024,0.2489239809060612,0.184089791540335,0.2082012965695352,0.5811536787974917,0.46013076693959376,1.263018516807388,0.4283272910207302,0.40008146545980133,1.3836911849355875,1.3846394342483943,0.20098835064342457,0.15946318093437828,0.00226664543151861,0.00331193208694458,0.010832339525222778,0.04057568311691284,138.02558674444748,135.0691885470413,158.4800560488208,124.52600883664039,0.8178605328906666,0.1745620667934417,0.9999343156814576,26,21.26437385515733,Inverted Triangle,0.7
056238.jpg,1.1571761612824012,0.20833404042181689,0.12705456872611537,0.22829926096664754,0.12824879280596987,0.32196909394669687,0.19209985805372493,0.4298681274552801,0.3203486508596948,0.751837221401977,0.2017961458654566,0.18906326778348784,0.236992955426242,0.3109310225393204,0.43878910129169857,0.49999429032280823,1.6397209680110856,0.4863726031071377,0.20833404042181689,0.12705456872611537,0.22829926096664754,0.5360929361308359,0.4693916958072534,1.1421014494277975,0.3886155298471831,0.2706792000391244,0.4260877777005101,0.8775882240743307,0.4993082876973487,0.0708251856935832,0.00044931471347811613,0.0018771290779113214,0.0016189813613891602,0.02733701467514038,102.65398428782179,148.76827398047294,107.99558596030924,94.99149926947422,0.916169361634688,0.3080513179302215,0.9999831914901732,31,28.40125021067533,Inverted Triangle,0.7
011884.jpg,2.0459148323926586,0.14149548058460412,0.0732202661602415,0.39719636128019103,0.1857553782000975,0.1931971647346422,0.17452787954581594,0.13283963022619974,0.36028325774591347,0.3260367949608419,0.2192914152049047,0.19966431519500905,0.25592606208441626,0.2689929448930925,0.4752174772893209,0.4686572600881015,1.932463346622413,0.841629393289644,0.14149548058460412,0.0732202661602415,0.39719636128019103,0.34316002635337767,0.47193736868871117,0.7271304395895914,0.4123308943883096,0.15514826970300252,1.1050386438413633,1.013997899445719,0.07006534616896098,0.013421645675692262,0.027187198400497492,0.01068258285522461,0.014002799987792969,0.02196633815765381,163.03670935053026,134.4919737756476,138.7547207365194,121.2881620789907,0.6283056602361753,0.0058730477467179,0.9998836517333984,21,13.194418864959681,Inverted Triangle,0.93
146203.jpg,0.9860718585716449,0.5944937974025738,0.4010721926952307,0.3222500026513853,0.16313142317491613,0.2793707545934515,0.17050969485535697,0.2415737824223273,0.33364111803027313,0.5209445370157788,0.250014354436482,0.24631577420614492,0.24020086172912775,0.2774095067096012,0.49021521616560976,0.5237252809157461,1.4822613191095038,0.6356388833052574,0.5944937974025738,0.4010721926952307,0.3222500026513853,0.427292827523026,0.506970248540678,0.8428361008422,1.3913030107451023,0.7911158373686099,0.6404542025558616,0.9360159496376742,0.1846946304758611,0.03304333182902308,0.0554018616676331,0.007005274295806885,0.025158703327178955,0.013033151626586914,72.08848748189233,115.91396132510233,167.08271877582018,157.14722281693741,0.4736629808744924,0.0075383852235972,0.9997978806495668,15,7.104944713117385,Inverted Triangle,0.7
108045.jpg,1.0032982370478052,0.2269555299896613,0.12572362932566594,0.26475620410305173,0.21615074775371723,0.15983533797536578,0.340316105266107,0.20578805353908863,0.5564668530198243,0.3656233915144544,0.22510258584441284,0.23130435885819955,0.20132556073372854,0.209792516617507,0.4264281465781414,0.4410968754757066,1.8051939099035321,0.6103713377079241,0.2269555299896613,0.12572362932566594,0.26475620410305173,0.46104512226713934,0.433762511026924,1.062897577698968,0.49226316260246306,0.2898443874921735,1.5219673191993384,0.9667448814237336,0.1914729084804383,0.014717109842659393,0.0018558800220488947,0.005474001169204712,0.005796313285827637,0.014660418033599854,135.99752848478644,152.50319202304703,162.0778809058166,160.1241258779578,0.838939388593038,0.1474261134862899,0.9999911785125732,27,22.651363492012024,Inverted Triangle,0.81
073067.jpg,1.0207662180858863,0.15022642899720268,0.084062512445006,0.24440635574831604,0.14753860775238709,0.08111475424971398,0.10688562021107559,0.09361333901745504,0.25442422796346265,0.174728093267169,0.2222975019084532,0.2306063851421262,0.2515419627838222,0.28033133556255496,0.4738394646922754,0.5109377207046812,1.7870799316815726,0.4963688423585841,0.15022642899720268,0.084062512445006,0.24440635574831604,0.21457616061531581,0.49238859269847834,0.4357862139724971,0.7001077312895119,0.17072392352615479,1.4561151741891545,0.9273918238777904,0.08135112200999903,0.03786864648736549,0.0181133896112442,0.006379634141921997,0.007399082183837891,0.019256651401519775,149.92408725062813,49.76378193255192,117.96177595704886,102.14576817724647,0.9086820248401526,0.5515394806861877,0.9999876022338868,33,29.986506819725037,Inverted Triangle,0.79
